TTI,Total_Throughput_Mbps,Fairness_Index,User_0_Throughput,User_1_Throughput,User_2_Throughput,User_3_Throughput,User_4_Throughput,User_5_Throughput,User_6_Throughput,User_7_Throughput,User_8_Throughput,User_9_Throughput,User_0_RBs,User_1_RBs,User_2_RBs,User_3_RBs,User_4_RBs,User_5_RBs,User_6_RBs,User_7_RBs,User_8_RBs,User_9_RBs
87,13310.149999999985,0.7749218247689849,1784.7999999999922,327.20000000000255,2411.100000000001,2195.049999999995,1374.5999999999945,1781.2000000000062,598.7500000000017,1672.3499999999951,726.1999999999954,438.9000000000017,5,5,5,5,5,5,5,5,5,5
88,13475.999999999985,0.7745963857394048,1810.3999999999917,330.20000000000266,2438.8500000000017,2214.5499999999956,1400.199999999994,1806.8000000000056,604.6500000000015,1700.099999999995,726.9499999999953,443.30000000000166,5,5,5,5,5,5,5,5,5,5
89,13643.999999999984,0.7743075339236634,1835.9999999999911,333.2000000000028,2466.6000000000026,2234.049999999996,1427.9499999999937,1832.400000000005,610.5500000000012,1727.8499999999947,727.6999999999952,447.70000000000164,5,5,5,5,5,5,5,5,5,5
90,13811.999999999984,0.7740063960278154,1861.5999999999906,336.2000000000029,2494.3500000000035,2253.5499999999965,1455.6999999999935,1858.0000000000045,616.450000000001,1755.5999999999945,728.449999999995,452.1000000000016,5,5,5,5,5,5,5,5,5,5
91,13979.999999999984,0.7736941459946917,1887.19999999999,339.200000000003,2522.1000000000045,2273.049999999997,1483.4499999999932,1883.600000000004,622.3500000000007,1783.3499999999942,729.1999999999949,456.5000000000016,5,5,5,5,5,5,5,5,5,5
92,14147.999999999982,0.7733718681546632,1912.7999999999895,342.2000000000031,2549.8500000000054,2292.5499999999975,1511.199999999993,1909.2000000000035,628.2500000000005,1811.099999999994,729.9499999999948,460.90000000000157,5,5,5,5,5,5,5,5,5,5
93,14312.999999999982,0.7730554740502733,1935.3999999999894,345.20000000000323,2577.6000000000063,2312.049999999998,1538.9499999999928,1934.800000000003,634.1500000000002,1838.8499999999938,730.6999999999947,465.30000000000155,5,5,5,5,5,5,5,5,5,5
94,14477.999999999982,0.7727308730881286,1957.9999999999893,348.20000000000334,2605.350000000007,2331.5499999999984,1566.6999999999925,1960.4000000000024,640.05,1866.5999999999935,731.4499999999946,469.7000000000015,5,5,5,5,5,5,5,5,5,5
95,14642.999999999982,0.7723988954299252,1980.5999999999892,351.20000000000346,2633.100000000008,2351.049999999999,1594.4499999999923,1986.0000000000018,645.9499999999997,1894.3499999999933,732.1999999999945,474.1000000000015,5,5,5,5,5,5,5,5,5,5
96,14807.999999999982,0.772060309818438,2003.1999999999891,354.20000000000357,2660.850000000009,2370.5499999999993,1622.199999999992,2011.6000000000013,651.8499999999995,1922.099999999993,732.9499999999944,478.5000000000015,5,5,5,5,5,5,5,5,5,5
97,14972.999999999982,0.7717158282019813,2025.799999999989,357.2000000000037,2688.60000000001,2390.0499999999997,1649.9499999999919,2037.2000000000007,657.7499999999992,1949.8499999999929,733.6999999999942,482.90000000000146,5,5,5,5,5,5,5,5,5,5
98,15135.099999999984,0.7711702947747104,2048.399999999989,360.2000000000038,2716.350000000011,2409.55,1677.6999999999916,2062.8,660.7499999999993,1977.5999999999926,734.4499999999941,487.30000000000143,5,5,5,5,5,5,5,5,5,5
99,15297.199999999984,0.7706236365526243,2070.999999999989,363.2000000000039,2744.1000000000117,2429.0500000000006,1705.4499999999914,2088.3999999999996,663.7499999999994,2005.3499999999924,735.199999999994,491.7000000000014,5,5,5,5,5,5,5,5,5,5
100,15458.849999999984,0.7700671433675542,2093.599999999989,367.6000000000039,2771.8500000000126,2448.550000000001,1733.1999999999912,2113.999999999999,664.8999999999995,2033.0999999999922,735.9499999999939,496.1000000000014,5,5,5,5,5,5,5,5,5,5
101,15617.999999999985,0.7693084268074013,2116.199999999989,369.50000000000387,2799.6000000000136,2468.0500000000015,1760.949999999991,2139.5999999999985,666.0499999999996,2060.8499999999926,736.6999999999938,500.50000000000136,5,5,5,5,5,5,5,5,5,5
102,15772.749999999987,0.7684180392559335,2138.799999999989,371.40000000000384,2827.3500000000145,2490.6500000000015,1788.6999999999907,2159.099999999999,667.1999999999997,2088.5999999999935,737.4499999999937,503.5000000000015,5,5,5,5,5,5,5,5,5,5
103,15928.899999999989,0.7676374822058541,2161.3999999999887,373.3000000000038,2855.1000000000154,2513.2500000000014,1816.4499999999905,2178.5999999999995,668.3499999999998,2116.3499999999945,738.1999999999936,507.90000000000146,5,5,5,5,5,5,5,5,5,5
104,16090.199999999992,0.7667598903528748,2183.9999999999886,375.2000000000038,2882.8500000000163,2541.0000000000023,1844.1999999999903,2198.1,669.4999999999999,2144.0999999999954,738.9499999999935,512.3000000000014,5,5,5,5,5,5,5,5,5,5
105,16251.499999999995,0.7658918992547427,2206.5999999999885,377.1000000000038,2910.600000000017,2568.750000000003,1871.94999999999,2217.6000000000004,670.65,2171.8499999999963,739.6999999999933,516.7000000000014,5,5,5,5,5,5,5,5,5,5
106,16409.899999999998,0.7650449162489391,2229.1999999999884,379.00000000000375,2938.350000000018,2596.500000000004,1899.6999999999898,2234.200000000001,671.8000000000001,2199.599999999997,740.4499999999932,521.1000000000014,5,5,5,5,5,5,5,5,5,5
107,16568.3,0.7642057470739602,2251.7999999999884,380.90000000000373,2966.100000000019,2624.250000000005,1927.4499999999896,2250.800000000002,672.9500000000002,2227.349999999998,741.1999999999931,525.5000000000014,5,5,5,5,5,5,5,5,5,5
