TTI,Total_Throughput_Mbps,Fairness_Index,User_0_Throughput,User_1_Throughput,User_2_Throughput,User_3_Throughput,User_4_Throughput,User_5_Throughput,User_6_Throughput,User_7_Throughput,User_8_Throughput,User_9_Throughput,User_0_RBs,User_1_RBs,User_2_RBs,User_3_RBs,User_4_RBs,User_5_RBs,User_6_RBs,User_7_RBs,User_8_RBs,User_9_RBs
253,54023.16999999919,0.5363637836660811,14571.889999999281,3043.1200000000213,3139.410000000023,10952.999999999822,750.0600000000042,1814.8499999999901,6498.340000000215,12073.319999999834,870.5399999999989,308.63999999999993,0,0,0,0,0,0,0,50,0,0
254,54300.669999999154,0.5352214353447635,14571.889999999281,3043.1200000000213,3139.410000000023,10952.999999999822,750.0600000000042,1814.8499999999901,6498.340000000215,12350.819999999798,870.5399999999989,308.63999999999993,0,0,0,0,0,0,0,50,0,0
255,54578.16999999912,0.5339870016526373,14571.889999999281,3043.1200000000213,3139.410000000023,10952.999999999822,750.0600000000042,1814.8499999999901,6498.340000000215,12628.319999999761,870.5399999999989,308.63999999999993,0,0,0,0,0,0,0,50,0,0
256,54855.66999999908,0.5326648819217464,14571.889999999281,3043.1200000000213,3139.410000000023,10952.999999999822,750.0600000000042,1814.8499999999901,6498.340000000215,12905.819999999725,870.5399999999989,308.63999999999993,0,0,0,0,0,0,0,50,0,0
257,55133.169999999045,0.5312594015431884,14571.889999999281,3043.1200000000213,3139.410000000023,10952.999999999822,750.0600000000042,1814.8499999999901,6498.340000000215,13183.319999999689,870.5399999999989,308.63999999999993,0,0,0,0,0,0,0,50,0,0
258,55410.66999999901,0.5297748049927828,14571.889999999281,3043.1200000000213,3139.410000000023,10952.999999999822,750.0600000000042,1814.8499999999901,6498.340000000215,13460.819999999652,870.5399999999989,308.63999999999993,0,0,0,0,0,0,0,50,0,0
259,55688.16999999897,0.5282152496856561,14571.889999999281,3043.1200000000213,3139.410000000023,10952.999999999822,750.0600000000042,1814.8499999999901,6498.340000000215,13738.319999999616,870.5399999999989,308.63999999999993,0,0,0,0,0,0,0,50,0,0
260,55965.669999998936,0.5265848006225352,14571.889999999281,3043.1200000000213,3139.410000000023,10952.999999999822,750.0600000000042,1814.8499999999901,6498.340000000215,14015.81999999958,870.5399999999989,308.63999999999993,0,0,0,0,0,0,0,50,0,0
261,56243.1699999989,0.5248874257884916,14571.889999999281,3043.1200000000213,3139.410000000023,10952.999999999822,750.0600000000042,1814.8499999999901,6498.340000000215,14293.319999999543,870.5399999999989,308.63999999999993,0,0,0,0,0,0,0,50,0,0
262,56520.66999999886,0.5231269922634015,14571.889999999281,3043.1200000000213,3139.410000000023,10952.999999999822,750.0600000000042,1814.8499999999901,6498.340000000215,14570.819999999507,870.5399999999989,308.63999999999993,0,0,0,0,0,0,0,50,0,0
263,56798.16999999883,0.5213072630024488,14571.889999999281,3043.1200000000213,3139.410000000023,10952.999999999822,750.0600000000042,1814.8499999999901,6498.340000000215,14848.31999999947,870.5399999999989,308.63999999999993,0,0,0,0,0,0,0,50,0,0
264,57075.66999999879,0.5194318942445197,14571.889999999281,3043.1200000000213,3139.410000000023,10952.999999999822,750.0600000000042,1814.8499999999901,6498.340000000215,15125.819999999434,870.5399999999989,308.63999999999993,0,0,0,0,0,0,0,50,0,0
265,57353.169999998754,0.5175044335062929,14571.889999999281,3043.1200000000213,3139.410000000023,10952.999999999822,750.0600000000042,1814.8499999999901,6498.340000000215,15403.319999999398,870.5399999999989,308.63999999999993,0,0,0,0,0,0,0,50,0,0
266,57630.66999999872,0.5155283181201403,14571.889999999281,3043.1200000000213,3139.410000000023,10952.999999999822,750.0600000000042,1814.8499999999901,6498.340000000215,15680.819999999361,870.5399999999989,308.63999999999993,0,0,0,0,0,0,0,50,0,0
267,57908.16999999868,0.5135068742745932,14571.889999999281,3043.1200000000213,3139.410000000023,10952.999999999822,750.0600000000042,1814.8499999999901,6498.340000000215,15958.319999999325,870.5399999999989,308.63999999999993,0,0,0,0,0,0,0,50,0,0
268,58185.669999998645,0.5114433165170407,14571.889999999281,3043.1200000000213,3139.410000000023,10952.999999999822,750.0600000000042,1814.8499999999901,6498.340000000215,16235.819999999288,870.5399999999989,308.63999999999993,0,0,0,0,0,0,0,50,0,0
269,58463.16999999861,0.5093407476794638,14571.889999999281,3043.1200000000213,3139.410000000023,10952.999999999822,750.0600000000042,1814.8499999999901,6498.340000000215,16513.319999999254,870.5399999999989,308.63999999999993,0,0,0,0,0,0,0,50,0,0
270,58740.66999999857,0.5072021591893424,14571.889999999281,3043.1200000000213,3139.410000000023,10952.999999999822,750.0600000000042,1814.8499999999901,6498.340000000215,16790.819999999218,870.5399999999989,308.63999999999993,0,0,0,0,0,0,0,50,0,0
271,59018.169999998536,0.5050304317293491,14571.889999999281,3043.1200000000213,3139.410000000023,10952.999999999822,750.0600000000042,1814.8499999999901,6498.340000000215,17068.31999999918,870.5399999999989,308.63999999999993,0,0,0,0,0,0,0,50,0,0
272,59295.6699999985,0.5028283362110506,14571.889999999281,3043.1200000000213,3139.410000000023,10952.999999999822,750.0600000000042,1814.8499999999901,6498.340000000215,17345.819999999145,870.5399999999989,308.63999999999993,0,0,0,0,0,0,0,50,0,0
273,59573.16999999846,0.500598535029516,14571.889999999281,3043.1200000000213,3139.410000000023,10952.999999999822,750.0600000000042,1814.8499999999901,6498.340000000215,17623.31999999911,870.5399999999989,308.63999999999993,0,0,0,0,0,0,0,50,0,0
274,59850.66999999843,0.49834358356748837,14571.889999999281,3043.1200000000213,3139.410000000023,10952.999999999822,750.0600000000042,1814.8499999999901,6498.340000000215,17900.819999999072,870.5399999999989,308.63999999999993,0,0,0,0,0,0,0,50,0,0
275,60128.16999999839,0.4960659319195486,14571.889999999281,3043.1200000000213,3139.410000000023,10952.999999999822,750.0600000000042,1814.8499999999901,6498.340000000215,18178.319999999036,870.5399999999989,308.63999999999993,0,0,0,0,0,0,0,50,0,0
276,60405.669999998354,0.4937679268085078,14571.889999999281,3043.1200000000213,3139.410000000023,10952.999999999822,750.0600000000042,1814.8499999999901,6498.340000000215,18455.819999999,870.5399999999989,308.63999999999993,0,0,0,0,0,0,0,50,0,0
277,60683.16999999832,0.49145181366805035,14571.889999999281,3043.1200000000213,3139.410000000023,10952.999999999822,750.0600000000042,1814.8499999999901,6498.340000000215,18733.319999998963,870.5399999999989,308.63999999999993,0,0,0,0,0,0,0,50,0,0
278,60960.66999999828,0.4891197388674292,14571.889999999281,3043.1200000000213,3139.410000000023,10952.999999999822,750.0600000000042,1814.8499999999901,6498.340000000215,19010.819999998927,870.5399999999989,308.63999999999993,0,0,0,0,0,0,0,50,0,0
279,61238.169999998245,0.48677375205575013,14571.889999999281,3043.1200000000213,3139.410000000023,10952.999999999822,750.0600000000042,1814.8499999999901,6498.340000000215,19288.31999999889,870.5399999999989,308.63999999999993,0,0,0,0,0,0,0,50,0,0
280,61515.66999999821,0.4844158086050813,14571.889999999281,3043.1200000000213,3139.410000000023,10952.999999999822,750.0600000000042,1814.8499999999901,6498.340000000215,19565.819999998854,870.5399999999989,308.63999999999993,0,0,0,0,0,0,0,50,0,0
281,61793.16999999817,0.4820477721332663,14571.889999999281,3043.1200000000213,3139.410000000023,10952.999999999822,750.0600000000042,1814.8499999999901,6498.340000000215,19843.319999998817,870.5399999999989,308.63999999999993,0,0,0,0,0,0,0,50,0,0
282,62070.669999998136,0.4796714170888977,14571.889999999281,3043.1200000000213,3139.410000000023,10952.999999999822,750.0600000000042,1814.8499999999901,6498.340000000215,20120.81999999878,870.5399999999989,308.63999999999993,0,0,0,0,0,0,0,50,0,0
283,62348.1699999981,0.4772884313824283,14571.889999999281,3043.1200000000213,3139.410000000023,10952.999999999822,750.0600000000042,1814.8499999999901,6498.340000000215,20398.319999998745,870.5399999999989,308.63999999999993,0,0,0,0,0,0,0,50,0,0
284,62625.66999999806,0.4749004190488366,14571.889999999281,3043.1200000000213,3139.410000000023,10952.999999999822,750.0600000000042,1814.8499999999901,6498.340000000215,20675.81999999871,870.5399999999989,308.63999999999993,0,0,0,0,0,0,0,50,0,0
285,62903.16999999803,0.47250890292863845,14571.889999999281,3043.1200000000213,3139.410000000023,10952.999999999822,750.0600000000042,1814.8499999999901,6498.340000000215,20953.319999998672,870.5399999999989,308.63999999999993,0,0,0,0,0,0,0,50,0,0
286,63180.66999999799,0.4701153273553341,14571.889999999281,3043.1200000000213,3139.410000000023,10952.999999999822,750.0600000000042,1814.8499999999901,6498.340000000215,21230.819999998635,870.5399999999989,308.63999999999993,0,0,0,0,0,0,0,50,0,0
287,63458.169999997954,0.4677210608385951,14571.889999999281,3043.1200000000213,3139.410000000023,10952.999999999822,750.0600000000042,1814.8499999999901,6498.340000000215,21508.3199999986,870.5399999999989,308.63999999999993,0,0,0,0,0,0,0,50,0,0
288,63735.66999999792,0.4653273987336484,14571.889999999281,3043.1200000000213,3139.410000000023,10952.999999999822,750.0600000000042,1814.8499999999901,6498.340000000215,21785.819999998563,870.5399999999989,308.63999999999993,0,0,0,0,0,0,0,50,0,0
289,64013.16999999788,0.4629355658883793,14571.889999999281,3043.1200000000213,3139.410000000023,10952.999999999822,750.0600000000042,1814.8499999999901,6498.340000000215,22063.319999998526,870.5399999999989,308.63999999999993,0,0,0,0,0,0,0,50,0,0
290,64290.669999997845,0.46054671926067653,14571.889999999281,3043.1200000000213,3139.410000000023,10952.999999999822,750.0600000000042,1814.8499999999901,6498.340000000215,22340.81999999849,870.5399999999989,308.63999999999993,0,0,0,0,0,0,0,50,0,0
291,64568.16999999781,0.4581619504994665,14571.889999999281,3043.1200000000213,3139.410000000023,10952.999999999822,750.0600000000042,1814.8499999999901,6498.340000000215,22618.319999998454,870.5399999999989,308.63999999999993,0,0,0,0,0,0,0,50,0,0
292,64845.66999999777,0.45578228848373964,14571.889999999281,3043.1200000000213,3139.410000000023,10952.999999999822,750.0600000000042,1814.8499999999901,6498.340000000215,22895.819999998417,870.5399999999989,308.63999999999993,0,0,0,0,0,0,0,50,0,0
293,65123.169999997735,0.4534087018146645,14571.889999999281,3043.1200000000213,3139.410000000023,10952.999999999822,750.0600000000042,1814.8499999999901,6498.340000000215,23173.31999999838,870.5399999999989,308.63999999999993,0,0,0,0,0,0,0,50,0,0
294,65400.6699999977,0.45104210125661076,14571.889999999281,3043.1200000000213,3139.410000000023,10952.999999999822,750.0600000000042,1814.8499999999901,6498.340000000215,23450.819999998344,870.5399999999989,308.63999999999993,0,0,0,0,0,0,0,50,0,0
295,65656.66999999766,0.44886579390811837,14571.889999999281,3043.1200000000213,3139.410000000023,10952.999999999822,750.0600000000042,1814.8499999999901,6498.340000000215,23706.819999998293,870.5399999999989,308.63999999999993,0,0,0,0,0,0,0,50,0,0
296,65912.6699999976,0.446696791907205,14571.889999999281,3043.1200000000213,3139.410000000023,10952.999999999822,750.0600000000042,1814.8499999999901,6498.340000000215,23962.819999998243,870.5399999999989,308.63999999999993,0,0,0,0,0,0,0,50,0,0
297,66168.66999999755,0.44453568965665724,14571.889999999281,3043.1200000000213,3139.410000000023,10952.999999999822,750.0600000000042,1814.8499999999901,6498.340000000215,24218.81999999819,870.5399999999989,308.63999999999993,0,0,0,0,0,0,0,50,0,0
298,66424.6699999975,0.44238304608284534,14571.889999999281,3043.1200000000213,3139.410000000023,10952.999999999822,750.0600000000042,1814.8499999999901,6498.340000000215,24474.81999999814,870.5399999999989,308.63999999999993,0,0,0,0,0,0,0,50,0,0
299,66680.66999999745,0.4402393860766718,14571.889999999281,3043.1200000000213,3139.410000000023,10952.999999999822,750.0600000000042,1814.8499999999901,6498.340000000215,24730.81999999809,870.5399999999989,308.63999999999993,0,0,0,0,0,0,0,50,0,0
300,66936.6699999974,0.43810520189512486,14571.889999999281,3043.1200000000213,3139.410000000023,10952.999999999822,750.0600000000042,1814.8499999999901,6498.340000000215,24986.81999999804,870.5399999999989,308.63999999999993,0,0,0,0,0,0,0,50,0,0
301,67192.66999999735,0.4359809545230281,14571.889999999281,3043.1200000000213,3139.410000000023,10952.999999999822,750.0600000000042,1814.8499999999901,6498.340000000215,25242.819999997988,870.5399999999989,308.63999999999993,0,0,0,0,0,0,0,50,0,0
302,67448.66999999729,0.43386707499476307,14571.889999999281,3043.1200000000213,3139.410000000023,10952.999999999822,750.0600000000042,1814.8499999999901,6498.340000000215,25498.819999997937,870.5399999999989,308.63999999999993,0,0,0,0,0,0,0,50,0,0
303,67726.16999999726,0.43158783965081693,14571.889999999281,3043.1200000000213,3139.410000000023,10952.999999999822,750.0600000000042,1814.8499999999901,6498.340000000215,25776.3199999979,870.5399999999989,308.63999999999993,0,0,0,0,0,0,0,50,0,0
304,68003.66999999722,0.42932173523262673,14571.889999999281,3043.1200000000213,3139.410000000023,10952.999999999822,750.0600000000042,1814.8499999999901,6498.340000000215,26053.819999997864,870.5399999999989,308.63999999999993,0,0,0,0,0,0,0,50,0,0
305,68281.16999999719,0.4270692018280246,14571.889999999281,3043.1200000000213,3139.410000000023,10952.999999999822,750.0600000000042,1814.8499999999901,6498.340000000215,26331.319999997828,870.5399999999989,308.63999999999993,0,0,0,0,0,0,0,50,0,0
306,68558.66999999715,0.4248306451834037,14571.889999999281,3043.1200000000213,3139.410000000023,10952.999999999822,750.0600000000042,1814.8499999999901,6498.340000000215,26608.81999999779,870.5399999999989,308.63999999999993,0,0,0,0,0,0,0,50,0,0
307,68836.16999999712,0.4226064383725755,14571.889999999281,3043.1200000000213,3139.410000000023,10952.999999999822,750.0600000000042,1814.8499999999901,6498.340000000215,26886.319999997755,870.5399999999989,308.63999999999993,0,0,0,0,0,0,0,50,0,0
308,69113.66999999707,0.4203969234032748,14571.889999999281,3043.1200000000213,3139.410000000023,10952.999999999822,750.0600000000042,1814.8499999999901,6498.340000000215,27163.81999999772,870.5399999999989,308.63999999999993,0,0,0,0,0,0,0,50,0,0
309,69391.16999999704,0.41820241276236186,14571.889999999281,3043.1200000000213,3139.410000000023,10952.999999999822,750.0600000000042,1814.8499999999901,6498.340000000215,27441.319999997682,870.5399999999989,308.63999999999993,0,0,0,0,0,0,0,50,0,0
310,69668.669999997,0.41602319090090356,14571.889999999281,3043.1200000000213,3139.410000000023,10952.999999999822,750.0600000000042,1814.8499999999901,6498.340000000215,27718.819999997646,870.5399999999989,308.63999999999993,0,0,0,0,0,0,0,50,0,0
311,69946.16999999697,0.4138595156604066,14571.889999999281,3043.1200000000213,3139.410000000023,10952.999999999822,750.0600000000042,1814.8499999999901,6498.340000000215,27996.31999999761,870.5399999999989,308.63999999999993,0,0,0,0,0,0,0,50,0,0
312,70223.66999999693,0.41171161964156544,14571.889999999281,3043.1200000000213,3139.410000000023,10952.999999999822,750.0600000000042,1814.8499999999901,6498.340000000215,28273.819999997573,870.5399999999989,308.63999999999993,0,0,0,0,0,0,0,50,0,0
313,70501.1699999969,0.40957971151695066,14571.889999999281,3043.1200000000213,3139.410000000023,10952.999999999822,750.0600000000042,1814.8499999999901,6498.340000000215,28551.319999997537,870.5399999999989,308.63999999999993,0,0,0,0,0,0,0,50,0,0
314,70778.66999999686,0.40746397728912104,14571.889999999281,3043.1200000000213,3139.410000000023,10952.999999999822,750.0600000000042,1814.8499999999901,6498.340000000215,28828.8199999975,870.5399999999989,308.63999999999993,0,0,0,0,0,0,0,50,0,0
315,71056.16999999683,0.40536458149567944,14571.889999999281,3043.1200000000213,3139.410000000023,10952.999999999822,750.0600000000042,1814.8499999999901,6498.340000000215,29106.319999997464,870.5399999999989,308.63999999999993,0,0,0,0,0,0,0,50,0,0
316,71333.66999999678,0.40328166836282964,14571.889999999281,3043.1200000000213,3139.410000000023,10952.999999999822,750.0600000000042,1814.8499999999901,6498.340000000215,29383.819999997428,870.5399999999989,308.63999999999993,0,0,0,0,0,0,0,50,0,0
317,71611.16999999675,0.4012153629090003,14571.889999999281,3043.1200000000213,3139.410000000023,10952.999999999822,750.0600000000042,1814.8499999999901,6498.340000000215,29661.31999999739,870.5399999999989,308.63999999999993,0,0,0,0,0,0,0,50,0,0
318,71888.66999999671,0.3991657720001243,14571.889999999281,3043.1200000000213,3139.410000000023,10952.999999999822,750.0600000000042,1814.8499999999901,6498.340000000215,29938.819999997355,870.5399999999989,308.63999999999993,0,0,0,0,0,0,0,50,0,0
319,72144.66999999667,0.39728987821861644,14571.889999999281,3043.1200000000213,3139.410000000023,10952.999999999822,750.0600000000042,1814.8499999999901,6498.340000000215,30194.819999997304,870.5399999999989,308.63999999999993,0,0,0,0,0,0,0,50,0,0
320,72400.66999999661,0.39542834404552013,14571.889999999281,3043.1200000000213,3139.410000000023,10952.999999999822,750.0600000000042,1814.8499999999901,6498.340000000215,30450.819999997253,870.5399999999989,308.63999999999993,0,0,0,0,0,0,0,50,0,0
321,72656.66999999656,0.39358121658095163,14571.889999999281,3043.1200000000213,3139.410000000023,10952.999999999822,750.0600000000042,1814.8499999999901,6498.340000000215,30706.819999997202,870.5399999999989,308.63999999999993,0,0,0,0,0,0,0,50,0,0
322,72912.6699999965,0.39174853241169155,14571.889999999281,3043.1200000000213,3139.410000000023,10952.999999999822,750.0600000000042,1814.8499999999901,6498.340000000215,30962.81999999715,870.5399999999989,308.63999999999993,0,0,0,0,0,0,0,50,0,0
323,73168.66999999646,0.3899303181756848,14571.889999999281,3043.1200000000213,3139.410000000023,10952.999999999822,750.0600000000042,1814.8499999999901,6498.340000000215,31218.8199999971,870.5399999999989,308.63999999999993,0,0,0,0,0,0,0,50,0,0
324,73424.6699999964,0.38812659110228925,14571.889999999281,3043.1200000000213,3139.410000000023,10952.999999999822,750.0600000000042,1814.8499999999901,6498.340000000215,31474.81999999705,870.5399999999989,308.63999999999993,0,0,0,0,0,0,0,50,0,0
325,73680.66999999636,0.38633735952911646,14571.889999999281,3043.1200000000213,3139.410000000023,10952.999999999822,750.0600000000042,1814.8499999999901,6498.340000000215,31730.819999997,870.5399999999989,308.63999999999993,0,0,0,0,0,0,0,50,0,0
326,73936.6699999963,0.38456262339630337,14571.889999999281,3043.1200000000213,3139.410000000023,10952.999999999822,750.0600000000042,1814.8499999999901,6498.340000000215,31986.819999996947,870.5399999999989,308.63999999999993,0,0,0,0,0,0,0,50,0,0
327,74192.66999999626,0.38280237471902795,14571.889999999281,3043.1200000000213,3139.410000000023,10952.999999999822,750.0600000000042,1814.8499999999901,6498.340000000215,32242.819999996897,870.5399999999989,308.63999999999993,0,0,0,0,0,0,0,50,0,0
328,74448.6699999962,0.3810565980390736,14571.889999999281,3043.1200000000213,3139.410000000023,10952.999999999822,750.0600000000042,1814.8499999999901,6498.340000000215,32498.819999996846,870.5399999999989,308.63999999999993,0,0,0,0,0,0,0,50,0,0
329,74704.66999999616,0.3793252708562176,14571.889999999281,3043.1200000000213,3139.410000000023,10952.999999999822,750.0600000000042,1814.8499999999901,6498.340000000215,32754.819999996795,870.5399999999989,308.63999999999993,0,0,0,0,0,0,0,50,0,0
330,74982.16999999629,0.3774648260183623,14571.889999999281,3043.1200000000213,3139.410000000023,10952.999999999822,750.0600000000042,1814.8499999999901,6498.340000000215,33032.31999999693,870.5399999999989,308.63999999999993,0,0,0,0,0,0,0,50,0,0
331,75259.66999999643,0.3756212799641369,14571.889999999281,3043.1200000000213,3139.410000000023,10952.999999999822,750.0600000000042,1814.8499999999901,6498.340000000215,33309.819999997075,870.5399999999989,308.63999999999993,0,0,0,0,0,0,0,50,0,0
332,75537.16999999658,0.37379457928303544,14571.889999999281,3043.1200000000213,3139.410000000023,10952.999999999822,750.0600000000042,1814.8499999999901,6498.340000000215,33587.31999999722,870.5399999999989,308.63999999999993,0,0,0,0,0,0,0,50,0,0
333,75814.66999999672,0.37198466304650496,14571.889999999281,3043.1200000000213,3139.410000000023,10952.999999999822,750.0600000000042,1814.8499999999901,6498.340000000215,33864.819999997366,870.5399999999989,308.63999999999993,0,0,0,0,0,0,0,50,0,0
334,76092.16999999687,0.3701914633141041,14571.889999999281,3043.1200000000213,3139.410000000023,10952.999999999822,750.0600000000042,1814.8499999999901,6498.340000000215,34142.31999999751,870.5399999999989,308.63999999999993,0,0,0,0,0,0,0,50,0,0
335,76369.66999999702,0.368414905614132,14571.889999999281,3043.1200000000213,3139.410000000023,10952.999999999822,750.0600000000042,1814.8499999999901,6498.340000000215,34419.81999999766,870.5399999999989,308.63999999999993,0,0,0,0,0,0,0,50,0,0
336,76647.16999999716,0.3666549093998483,14571.889999999281,3043.1200000000213,3139.410000000023,10952.999999999822,750.0600000000042,1814.8499999999901,6498.340000000215,34697.3199999978,870.5399999999989,308.63999999999993,0,0,0,0,0,0,0,50,0,0
337,76924.6699999973,0.3649113884823597,14571.889999999281,3043.1200000000213,3139.410000000023,10952.999999999822,750.0600000000042,1814.8499999999901,6498.340000000215,34974.81999999795,870.5399999999989,308.63999999999993,0,0,0,0,0,0,0,50,0,0
338,77202.16999999745,0.3631842514412165,14571.889999999281,3043.1200000000213,3139.410000000023,10952.999999999822,750.0600000000042,1814.8499999999901,6498.340000000215,35252.31999999809,870.5399999999989,308.63999999999993,0,0,0,0,0,0,0,50,0,0
339,77479.6699999976,0.3614734020137193,14571.889999999281,3043.1200000000213,3139.410000000023,10952.999999999822,750.0600000000042,1814.8499999999901,6498.340000000215,35529.81999999824,870.5399999999989,308.63999999999993,0,0,0,0,0,0,0,50,0,0
340,77757.16999999774,0.3597787394639024,14571.889999999281,3043.1200000000213,3139.410000000023,10952.999999999822,750.0600000000042,1814.8499999999901,6498.340000000215,35807.319999998384,870.5399999999989,308.63999999999993,0,0,0,0,0,0,0,50,0,0
341,78034.66999999789,0.3581001589321216,14571.889999999281,3043.1200000000213,3139.410000000023,10952.999999999822,750.0600000000042,1814.8499999999901,6498.340000000215,36084.81999999853,870.5399999999989,308.63999999999993,0,0,0,0,0,0,0,50,0,0
342,78312.16999999803,0.35643755176614045,14571.889999999281,3043.1200000000213,3139.410000000023,10952.999999999822,750.0600000000042,1814.8499999999901,6498.340000000215,36362.319999998675,870.5399999999989,308.63999999999993,0,0,0,0,0,0,0,50,0,0
343,78589.66999999818,0.35479080583457095,14571.889999999281,3043.1200000000213,3139.410000000023,10952.999999999822,750.0600000000042,1814.8499999999901,6498.340000000215,36639.81999999882,870.5399999999989,308.63999999999993,0,0,0,0,0,0,0,50,0,0
344,78867.16999999832,0.3531598058234937,14571.889999999281,3043.1200000000213,3139.410000000023,10952.999999999822,750.0600000000042,1814.8499999999901,6498.340000000215,36917.31999999897,870.5399999999989,308.63999999999993,0,0,0,0,0,0,0,50,0,0
345,79144.66999999847,0.35154443351704634,14571.889999999281,3043.1200000000213,3139.410000000023,10952.999999999822,750.0600000000042,1814.8499999999901,6498.340000000215,37194.81999999911,870.5399999999989,308.63999999999993,0,0,0,0,0,0,0,50,0,0
346,79400.6699999986,0.350067970237053,14571.889999999281,3043.1200000000213,3139.410000000023,10952.999999999822,750.0600000000042,1814.8499999999901,6498.340000000215,37450.81999999924,870.5399999999989,308.63999999999993,0,0,0,0,0,0,0,50,0,0
347,79656.66999999873,0.3486046073645265,14571.889999999281,3043.1200000000213,3139.410000000023,10952.999999999822,750.0600000000042,1814.8499999999901,6498.340000000215,37706.819999999374,870.5399999999989,308.63999999999993,0,0,0,0,0,0,0,50,0,0
348,79912.66999999886,0.3471542466401242,14571.889999999281,3043.1200000000213,3139.410000000023,10952.999999999822,750.0600000000042,1814.8499999999901,6498.340000000215,37962.819999999505,870.5399999999989,308.63999999999993,0,0,0,0,0,0,0,50,0,0
349,80168.669999999,0.34571678838583303,14571.889999999281,3043.1200000000213,3139.410000000023,10952.999999999822,750.0600000000042,1814.8499999999901,6498.340000000215,38218.819999999636,870.5399999999989,308.63999999999993,0,0,0,0,0,0,0,50,0,0
350,80424.66999999913,0.344292131647652,14571.889999999281,3043.1200000000213,3139.410000000023,10952.999999999822,750.0600000000042,1814.8499999999901,6498.340000000215,38474.81999999977,870.5399999999989,308.63999999999993,0,0,0,0,0,0,0,50,0,0
351,80680.66999999926,0.34288017433083545,14571.889999999281,3043.1200000000213,3139.410000000023,10952.999999999822,750.0600000000042,1814.8499999999901,6498.340000000215,38730.8199999999,870.5399999999989,308.63999999999993,0,0,0,0,0,0,0,50,0,0
352,80936.66999999939,0.3414808133280242,14571.889999999281,3043.1200000000213,3139.410000000023,10952.999999999822,750.0600000000042,1814.8499999999901,6498.340000000215,38986.82000000003,870.5399999999989,308.63999999999993,0,0,0,0,0,0,0,50,0,0
353,81192.66999999952,0.3400939446405945,14571.889999999281,3043.1200000000213,3139.410000000023,10952.999999999822,750.0600000000042,1814.8499999999901,6498.340000000215,39242.82000000016,870.5399999999989,308.63999999999993,0,0,0,0,0,0,0,50,0,0
354,81448.66999999965,0.3387194634935261,14571.889999999281,3043.1200000000213,3139.410000000023,10952.999999999822,750.0600000000042,1814.8499999999901,6498.340000000215,39498.82000000029,870.5399999999989,308.63999999999993,0,0,0,0,0,0,0,50,0,0
355,81704.66999999978,0.3373572644440929,14571.889999999281,3043.1200000000213,3139.410000000023,10952.999999999822,750.0600000000042,1814.8499999999901,6498.340000000215,39754.82000000042,870.5399999999989,308.63999999999993,0,0,0,0,0,0,0,50,0,0
356,81960.66999999991,0.3360072414846528,14571.889999999281,3043.1200000000213,3139.410000000023,10952.999999999822,750.0600000000042,1814.8499999999901,6498.340000000215,40010.82000000055,870.5399999999989,308.63999999999993,0,0,0,0,0,0,0,50,0,0
357,82216.67000000004,0.3346692881398149,14571.889999999281,3043.1200000000213,3139.410000000023,10952.999999999822,750.0600000000042,1814.8499999999901,6498.340000000215,40266.820000000684,870.5399999999989,308.63999999999993,0,0,0,0,0,0,0,50,0,0
358,82472.67000000017,0.3333432975582396,14571.889999999281,3043.1200000000213,3139.410000000023,10952.999999999822,750.0600000000042,1814.8499999999901,6498.340000000215,40522.820000000815,870.5399999999989,308.63999999999993,0,0,0,0,0,0,0,50,0,0
359,82698.67000000001,0.33218255301404126,14571.889999999281,3043.1200000000213,3139.410000000023,10952.999999999822,750.0600000000042,1814.8499999999901,6498.340000000215,40748.820000000655,870.5399999999989,308.63999999999993,0,0,0,0,0,0,0,50,0,0
360,82924.66999999985,0.33103097439315876,14571.889999999281,3043.1200000000213,3139.410000000023,10952.999999999822,750.0600000000042,1814.8499999999901,6498.340000000215,40974.820000000494,870.5399999999989,308.63999999999993,0,0,0,0,0,0,0,50,0,0
361,83150.66999999969,0.3298884877582512,14571.889999999281,3043.1200000000213,3139.410000000023,10952.999999999822,750.0600000000042,1814.8499999999901,6498.340000000215,41200.820000000334,870.5399999999989,308.63999999999993,0,0,0,0,0,0,0,50,0,0
362,83376.66999999953,0.3287550191269906,14571.889999999281,3043.1200000000213,3139.410000000023,10952.999999999822,750.0600000000042,1814.8499999999901,6498.340000000215,41426.820000000174,870.5399999999989,308.63999999999993,0,0,0,0,0,0,0,50,0,0
363,83602.66999999937,0.32763049450944715,14571.889999999281,3043.1200000000213,3139.410000000023,10952.999999999822,750.0600000000042,1814.8499999999901,6498.340000000215,41652.820000000014,870.5399999999989,308.63999999999993,0,0,0,0,0,0,0,50,0,0
364,83768.66999999937,0.3288902217399355,14571.889999999281,3043.1200000000213,3139.410000000023,10952.999999999822,916.0600000000067,1814.8499999999901,6498.340000000215,41652.820000000014,870.5399999999989,308.63999999999993,0,0,0,0,50,0,0,0,0,0
365,83934.66999999937,0.33014367844789455,14571.889999999281,3043.1200000000213,3139.410000000023,10952.999999999822,1082.0600000000072,1814.8499999999901,6498.340000000215,41652.820000000014,870.5399999999989,308.63999999999993,0,0,0,0,50,0,0,0,0,0
366,84100.66999999937,0.3313907704569936,14571.889999999281,3043.1200000000213,3139.410000000023,10952.999999999822,1248.060000000004,1814.8499999999901,6498.340000000215,41652.820000000014,870.5399999999989,308.63999999999993,0,0,0,0,50,0,0,0,0,0
